Dragonborn.esm;ALCH;01AADD;DLC2RestoreAll01;Potion of Minor Well-being;0.500000;31;Restore 15 points of Health.Restore 15 points of Magicka.Restore 15 Stamina.;;
Dragonborn.esm;NPC_;0271C4;DLC2LvlMoragTongMissile;Morag Tong Assassin;Fox;1;One Handed, Two Handed, Archery;;
Dragonborn.esm;NPC_;02747E;DLC2ExpSpiderGlowing;Glowing Spider;Frostbite Spider;1.000000,0,0;One Handed, Two Handed, Archery;Auto-calc stats, PC Level Mult;
Dragonborn.esm;NPC_;027482;DLC2ExpSpiderPackmuleCUT;Pack Spider;Frostbite Spider;1.200000,0,0;One Handed, Two Handed, Archery;Auto-calc stats, PC Level Mult;
Dragonborn.esm;NPC_;027495;DLC2ExpSpiderGlowingFriend;Glowing Spider;Frostbite Spider;1.000000,0,0;One Handed, Two Handed, Archery;Auto-calc stats, Doesn't affect stealth meter, PC Level Mult;
Dragonborn.esm;NPC_;02749A;DLC2ExpSpiderOilFriend;Oil Spider;Frostbite Spider;1.000000,0,0;One Handed, Two Handed, Archery;Auto-calc stats, Doesn't affect stealth meter, PC Level Mult;
Dragonborn.esm;NPC_;0274A0;DLC2ExpSpiderPackmuleFriendCUT;Pack Spider;Frostbite Spider;1.200000,0,0;One Handed, Two Handed, Archery;Auto-calc stats, Doesn't affect stealth meter, PC Level Mult;
Dragonborn.esm;NPC_;027502;DLC2KagrumezLvlSpiderAmbushFight1;;Fox;1;One Handed, Two Handed, Archery;;
Dragonborn.esm;NPC_;027518;DLC2KagrumezLvlDwarvenSpiderFight2;;Fox;1;One Handed, Two Handed, Archery;;
Dragonborn.esm;NPC_;02751C;DLC2KagrumezLvlSpiderAmbushFight2;;Fox;1;One Handed, Two Handed, Archery;;
Dragonborn.esm;NPC_;027520;DLC2KagrumezLvlDwarvenCenturionFight3;;Fox;1;One Handed, Two Handed, Archery;;
Dragonborn.esm;NPC_;027527;DLC2KagrumezLvlDwarvenSpiderFight3;;Fox;1;One Handed, Two Handed, Archery;;
Dragonborn.esm;NPC_;0277EC;DLC2dunKolbjornMiner_DarkElfM04;Miner;Dark Elf;1;Destruction, Light Armor, Sneak;Respawn, Auto-calc stats, Bleedout Override, Opposite Gender Anims, looped script?, looped audio?;
Dragonborn.esm;NPC_;0277EE;DLC2dunKolbjornMiner_Bradyn;Bradyn;Dark Elf;1;Destruction, Light Armor, Sneak;Auto-calc stats, Bleedout Override, Opposite Gender Anims;
Dragonborn.esm;NPC_;0277EF;DLC2dunKolbjornMiner_Mireli;Mireli;Dark Elf;1;Destruction, Light Armor, Sneak;Female, Auto-calc stats, Bleedout Override, Opposite Gender Anims;
Dragonborn.esm;NPC_;0277F8;DLC2dunKolbjornMiner_DarkElfF01;Miner;Dark Elf;1;One Handed, Two Handed, Archery;Female, Respawn, Opposite Gender Anims, looped script?, looped audio?;
Dragonborn.esm;NPC_;0277F9;DLC2dunKolbjornMiner_DarkElfF02;Miner;Dark Elf;1;Destruction, Light Armor, Sneak;Female, Respawn, Auto-calc stats, Bleedout Override, Opposite Gender Anims, looped script?, looped audio?;
Dragonborn.esm;NPC_;0277FA;DLC2dunKolbjornMiner_DarkElfM01;Miner;Dark Elf;1;Destruction, Light Armor, Sneak;Respawn, Auto-calc stats, Bleedout Override, Opposite Gender Anims, looped script?, looped audio?;
Dragonborn.esm;NPC_;0277FB;DLC2dunKolbjornMiner_DarkElfM02;Miner;Dark Elf;1;Destruction, Light Armor, Sneak;Respawn, Auto-calc stats, Bleedout Override, Opposite Gender Anims, looped script?, looped audio?;
Dragonborn.esm;NPC_;0277FC;DLC2dunKolbjornMiner_GuardM01;Kolbjorn Guard;Nord;5;Two Handed, One Handed, Block;Respawn, Auto-calc stats, Bleedout Override, looped script?, looped audio?;
Dragonborn.esm;NPC_;0277FD;DLC2dunKolbjornMiner_DarkElfF03;Miner;Dark Elf;1;Destruction, Light Armor, Sneak;Female, Respawn, Auto-calc stats, Bleedout Override, Opposite Gender Anims, looped script?, looped audio?;
Dragonborn.esm;NPC_;0277FE;DLC2dunKolbjornMiner_DarkElfF04;Miner;Dark Elf;1;Destruction, Light Armor, Sneak;Female, Respawn, Auto-calc stats, Bleedout Override, Opposite Gender Anims, looped script?, looped audio?;
Dragonborn.esm;NPC_;0277FF;DLC2dunKolbjornMiner_DarkElfM03;Miner;Dark Elf;1;Destruction, Light Armor, Sneak;Respawn, Auto-calc stats, Bleedout Override, Opposite Gender Anims, looped script?, looped audio?;
Dragonborn.esm;NPC_;027803;DLC2dunKolbjornMiner_GuardM02;Kolbjorn Guard;Nord;5;Two Handed, One Handed, Block;Respawn, Auto-calc stats, Bleedout Override, looped script?, looped audio?;
Dragonborn.esm;NPC_;027804;DLC2dunKolbjornMiner_GuardM03;Kolbjorn Guard;Dark Elf;5;Light Armor, Destruction, Two Handed;Auto-calc stats, Bleedout Override, looped script?, looped audio?;
Dragonborn.esm;NPC_;027805;DLC2dunKolbjornMiner_GuardM04;Kolbjorn Guard;Dark Elf;5;Light Armor, Destruction, Two Handed;Auto-calc stats, Bleedout Override, looped script?, looped audio?;
Dragonborn.esm;NPC_;027807;DLC2dunKolbjornGuard;;Fox;1;One Handed, Two Handed, Archery;;
Dragonborn.esm;NPC_;027829;DLC2WaterStoneSailor2;Benkum;Nord;1;One Handed, Two Handed, Archery;Unique, Protected;
Dragonborn.esm;NPC_;02782B;DLC2WaterStoneSailor3;Liesl;Nord;1;One Handed, Two Handed, Archery;Female, Unique, Protected;
Dragonborn.esm;NPC_;02782D;DLC2WaterStoneSailor4;Palevius Lex;Old People Race;1;One Handed, Two Handed, Archery;Unique, Protected;
Dragonborn.esm;NPC_;027A15;DLC2WE06Madman;Madman;Nord;1;One Handed, Two Handed, Archery;;
Dragonborn.esm;NPC_;027AC2;LvlDraugrMissileFemaleHoldPosition256;;Fox;1;One Handed, Two Handed, Archery;;
Dragonborn.esm;NPC_;027AC3;LvlDraugrAmbushBerserkerRushMaleNoFurniture;;Fox;1;One Handed, Two Handed, Archery;;
Dragonborn.esm;NPC_;027AC5;LvlDraugrAmbushMelee1HDefenderRushMaleNoFurniture;;Fox;1;One Handed, Two Handed, Archery;;
Dragonborn.esm;NPC_;027AC6;LvlDraugrAmbushMissileRushFemaleNoFurniture;;Fox;1;One Handed, Two Handed, Archery;;
Dragonborn.esm;NPC_;027AC7;LvlDraugrAmbushWarlockRushNoFurniture;;Fox;1;One Handed, Two Handed, Archery;;
Dragonborn.esm;NPC_;027E42;DLC2Niyya;Niyya;Redguard;4;One Handed, Destruction, Illusion;Female, Auto-calc stats, Unique;
Dragonborn.esm;NPC_;028246;DLC2dunKarstaagIceWraith;Ice Wraith;Ice Wraith;9;Destruction, One Handed, Archery;Respawn, Auto-calc stats, Summonable, Doesn't bleed;
Dragonborn.esm;NPC_;02856B;DLC2EncSeeker02Mirror;;HMDaedra;32;Sneak, Destruction, Illusion;Respawn, Auto-calc stats, looped audio?;
Dragonborn.esm;NPC_;02857E;DLC2EncNetchBull;Bull Netch;Netch;36;Block, Sneak, One Handed;Respawn, Auto-calc stats;
Dragonborn.esm;NPC_;02857F;DLC2EncNetchCalf;Netch Calf;Netch;25;Block, Sneak, One Handed;Respawn, Auto-calc stats;
Dragonborn.esm;NPC_;0285C3;DLC2EbonyWarrior;Ebony Warrior;Redguard;80;One Handed, Archery, Block;Auto-calc stats, Unique, Protected;
Dragonborn.esm;NPC_;028817;DLC2LvlDraugrMissileFemaleHoldPositionPatrol;;Fox;1;One Handed, Two Handed, Archery;;
Dragonborn.esm;NPC_;028818;DLC2LvlDraugrMelee1HMalePatrolWeap;;Fox;1;One Handed, Two Handed, Archery;;
Dragonborn.esm;NPC_;028819;DLC2LvlDraugrMelee2HBerserkerMalePatrolWeap;;Fox;1;One Handed, Two Handed, Archery;;
Dragonborn.esm;NPC_;028973;DLC2dunTempleofMiraakCultist01;;Nord;1;One Handed, Two Handed, Archery;;
Dragonborn.esm;NPC_;028974;DLC2dunTempleofMiraakCultist02;;Dark Elf;1;One Handed, Two Handed, Archery;;
Dragonborn.esm;NPC_;028E7F;DLC2EncSeeker01;Seeker;HMDaedra;21;Sneak, Destruction, Illusion;Respawn, Auto-calc stats, looped audio?;
Dragonborn.esm;NPC_;028E82;DLC2EncSeeker01Mirror;;HMDaedra;21;Sneak, Destruction, Illusion;Respawn, Auto-calc stats, looped audio?;
Dragonborn.esm;NPC_;028E83;DLC2EncSeeker03;High Seeker;HMDaedra;42;Sneak, Destruction, Illusion;Respawn, Auto-calc stats, looped audio?;
Dragonborn.esm;NPC_;028E86;DLC2EncSeeker03Mirror;;HMDaedra;42;Sneak, Destruction, Illusion;Respawn, Auto-calc stats, looped audio?;
Dragonborn.esm;NPC_;028E88;DLC2LvlSeeker;;Fox;1;One Handed, Two Handed, Archery;;
Dragonborn.esm;NPC_;028E89;DLC2EncAshHopperExtra;;Scrib;4;Sneak, Block, One Handed;Respawn, Auto-calc stats;
Dragonborn.esm;NPC_;0292A3;DLC2RR02DeadGuard;;Dark Elf;1.000000,20,50;Archery, Block, One Handed;Auto-calc stats, PC Level Mult;
Dragonborn.esm;NPC_;0296BB;DLC2dunInstrumentNPC;;Witchlight;1;One Handed, Two Handed, Archery;Essential, Unique, Doesn't affect stealth meter, Summonable, Doesn't bleed, Is Ghost, Invulnerable;
Dragonborn.esm;NPC_;0296BE;DLC2dunHighpointAshGuardian;;Storm Atronach;30;Destruction, Sneak, One Handed;Respawn, Auto-calc stats;
Dragonborn.esm;NPC_;029713;DLC2LvlRieklingMissile_HoldPositionLinkCustom02512UntilReleased;;Fox;1;One Handed, Two Handed, Archery;looped audio?;
Dragonborn.esm;NPC_;029714;DLC2LvlRieklingMissile_HoldPositionLinkCustom02256UntilReleased;;Fox;1;One Handed, Two Handed, Archery;looped audio?;
Dragonborn.esm;NPC_;02973C;DLC2LvlRieklingMelee_AmbushNoFurniture;;Fox;1;One Handed, Two Handed, Archery;looped audio?;
Dragonborn.esm;NPC_;029742;DLC2LvlRieklingMissile_HoldPositionLinkCustom02128UntilReleased;;Fox;1;One Handed, Two Handed, Archery;looped audio?;
Dragonborn.esm;NPC_;029746;DLC2LvlRieklingMissileAmbush_HoldPositionLinkCustom02256UntilReleased;;Fox;1;One Handed, Two Handed, Archery;looped audio?;
Dragonborn.esm;NPC_;02974F;DLC2LvlRieklingMissile_AmbushNoFurniture;;Fox;1;One Handed, Two Handed, Archery;looped audio?;
Dragonborn.esm;NPC_;029789;DLC2LvlBoar_AmbushNoFurniture;;DLC2BoarRace;1;One Handed, Two Handed, Archery;looped audio?;
Dragonborn.esm;NPC_;02A378;DLC2dunBookDungeon03Mannequin01;;<Error: Unknown lstring ID 0001162F>;1;Two Handed, One Handed, Block;Auto-calc stats, Doesn't bleed, Is Ghost, Invulnerable;
Dragonborn.esm;NPC_;02A379;DLC2dunBookDungeon03Mannequin02;;<Error: Unknown lstring ID 0001162F>;1;Two Handed, One Handed, Block;Auto-calc stats, Doesn't bleed, Is Ghost, Invulnerable;
Dragonborn.esm;NPC_;02A37A;DLC2dunBookDungeon03Mannequin03;;<Error: Unknown lstring ID 0001162F>;1;Two Handed, One Handed, Block;Auto-calc stats, Doesn't bleed, Is Ghost, Invulnerable;
Dragonborn.esm;NPC_;02A6FE;DLC2EncDraugrHulkingM00;Hulking Draugr;Draugr;26;One Handed, Two Handed, Block;Respawn, Auto-calc stats;
Dragonborn.esm;NPC_;02A9CA;DLC2LvlLurkerAmbush;;Fox;1;One Handed, Two Handed, Archery;looped audio?;
Dragonborn.esm;NPC_;02AD30;DLC2RREsmondTyne;Esmond Tyne;Breton;1.000000,25,50;One Handed, Two Handed, Block;Auto-calc stats, Unique, PC Level Mult;
Dragonborn.esm;NPC_;02B019;TestDwarvenBallista;Dwarven Ballista Test;Dwarven Sphere;16;Archery, One Handed, Block;Respawn, Auto-calc stats;
Dragonborn.esm;NPC_;02B0EA;DLC2LvlLurker;;Fox;1;One Handed, Two Handed, Archery;looped audio?;
Dragonborn.esm;NPC_;02B231;DLC2LvlRieklingMeleeAmbushBarrel;;Fox;1;One Handed, Two Handed, Archery;looped audio?;
Dragonborn.esm;NPC_;02B236;DLC2BjornolfrCorpse;Bjornolfr;Nord;1;Two Handed, One Handed, Block;Auto-calc stats;
Dragonborn.esm;NPC_;02BB0F;DLC2LvlRieklingMissileAmbushBarrel;;Fox;1;One Handed, Two Handed, Archery;looped audio?;
Dragonborn.esm;NPC_;02BD2B;DLC2dunNchardakWorkshopEndCenturion;;Fox;1;One Handed, Two Handed, Archery;Is Ghost;
Dragonborn.esm;NPC_;02BF3B;DLC2DragonSkeleton;Dragon;Dragon Race;20;Sneak, One Handed, Archery;Bleedout Override;
Dragonborn.esm;NPC_;02C1EB;DLC2SiltStriderMerchant;Revus Sarvani;Dark Elf;1;One Handed, Two Handed, Archery;;
Dragonborn.esm;NPC_;02C406;DLC2RR01DeadGuard;;Dark Elf;1.000000,20,50;Archery, Block, One Handed;Auto-calc stats, PC Level Mult;
Dragonborn.esm;NPC_;02C88A;DLC2EncDragon06Frost;Serpentine Dragon;Dragon Race;58;One Handed, Archery, Block;Respawn, Auto-calc stats, Bleedout Override;
Dragonborn.esm;NPC_;030C8D;DLC2MQ02Seeker;;HMDaedra;42;Sneak, Destruction, Illusion;Respawn, Auto-calc stats, looped audio?;
Dragonborn.esm;NPC_;030C9E;DLC2MaximianRemains;Maximian Axius;Skeleton;1;One Handed, Two Handed, Archery;Respawn, Auto-calc stats;
Dragonborn.esm;NPC_;030CD1;DLC2EncCultist03Template;Cultist;Nord;12;Conjuration, Restoration, Alteration;Respawn, Auto-calc stats, looped script?, looped audio?;
Dragonborn.esm;NPC_;030CD2;DLC2EncCultist00Template;Cultist;Nord;1;Two Handed, One Handed, Block;Respawn, Auto-calc stats, looped script?, looped audio?;
Dragonborn.esm;NPC_;030CD3;DLC2EncCultist04Template;Cultist Adept;Nord;19;Restoration, Conjuration, Alteration;Respawn, Auto-calc stats, looped script?, looped audio?;
Dragonborn.esm;NPC_;030CD4;DLC2EncCultist05Template;Ascendant Cultist;Nord;27;Restoration, Conjuration, Alteration;Respawn, Auto-calc stats, looped script?, looped audio?;
Dragonborn.esm;NPC_;030CD5;DLC2EncCultist06Template;Master Cultist;Nord;36;Conjuration, Restoration, Alteration;Respawn, Auto-calc stats, looped script?, looped audio?;
Dragonborn.esm;NPC_;030CD6;DLC2EncCultist07Template;Arch Cultist;Nord;46;Conjuration, Restoration, Alteration;Respawn, Auto-calc stats, looped script?, looped audio?;
Dragonborn.esm;NPC_;030CDE;DLC2SummonSeekerHigh;High Seeker;HMDaedra;42;Sneak, Destruction, Illusion;Respawn, Auto-calc stats, Summonable, looped audio?;
Dragonborn.esm;NPC_;030F26;DLC2EncAshHopperAmbush;;Scrib;4;Sneak, Block, One Handed;Respawn, Auto-calc stats;
Dragonborn.esm;NPC_;031647;DLC2TempleWorkerBandit01;;Dark Elf;1;Destruction, Light Armor, Sneak;Female, Respawn, Auto-calc stats, Bleedout Override, Opposite Gender Anims;
Dragonborn.esm;NPC_;031648;DLC2TempleWorkerBandit02;;Dark Elf;1;Destruction, Light Armor, Sneak;Respawn, Auto-calc stats, Bleedout Override, Opposite Gender Anims;
Dragonborn.esm;NPC_;031654;DLC2TempleWorkerRiekling01;;DLC2RieklingRace;6;Archery, Two Handed, Light Armor;Respawn, Auto-calc stats;
Dragonborn.esm;NPC_;031655;DLC2TempleWorkerRiekling02;;DLC2RieklingRace;11;Archery, Light Armor, Sneak;Respawn, Auto-calc stats;
Dragonborn.esm;NPC_;031660;DLC2TempleWorkerBandit03;;Nord;1;Two Handed, One Handed, Block;Female, Respawn, Auto-calc stats, Bleedout Override, Opposite Gender Anims;
Dragonborn.esm;NPC_;031661;DLC2TempleWorkerBandit04;;Dark Elf;5;Destruction, Sneak, Alteration;Respawn, Auto-calc stats;
Dragonborn.esm;NPC_;031665;DLC2TempleWorkerRiekling03;;DLC2RieklingRace;11;Archery, Light Armor, Sneak;Respawn, Auto-calc stats;
Dragonborn.esm;NPC_;031845;DLC2EncIceWraith;Ice Wraith;Ice Wraith;9;Destruction, One Handed, Archery;Respawn, Auto-calc stats;
Dragonborn.esm;NPC_;031862;DLC2MerchMerchant;Falas Selvayn;Dark Elf;1.000000,0,0;Destruction, Light Armor, Sneak;Essential, Auto-calc stats, Unique, PC Level Mult;
Dragonborn.esm;NPC_;031CA2;DLC2TestRiekling;;DLC2RieklingRace;6;Archery, Two Handed, Light Armor;Respawn, Auto-calc stats;
Dragonborn.esm;NPC_;031CA5;DLC2MQ02MiraakDragon;;Dragon Race;58;One Handed, Archery, Block;Essential, Auto-calc stats, Bleedout Override;
Dragonborn.esm;NPC_;031D94;DLC2KagrumezDwarvenSpiderPet;Steadfast Dwarven Spider;Fox;1;One Handed, Two Handed, Archery;;
Dragonborn.esm;NPC_;031D95;DLC2KagrumezDwarvenSpherePet;Steadfast Dwarven Sphere;Fox;1;One Handed, Two Handed, Archery;Respawn;
Dragonborn.esm;NPC_;0322B1;DLC2EncWerebear;Werebear;Werewolf;25;One Handed, Sneak, Archery;Respawn, Auto-calc stats;
Dragonborn.esm;NPC_;0322B3;DLC2SummonWerebear;Werebear;Werewolf;25;One Handed, Sneak, Archery;Auto-calc stats, Summonable;
Dragonborn.esm;NPC_;0322B5;DLC2EncAshSpawn2H01;;Draugr;20;One Handed, Two Handed, Block;Respawn, Auto-calc stats;
Dragonborn.esm;NPC_;0322B6;DLC2EncAshSpawn2H02;;Draugr;20;One Handed, Two Handed, Block;Respawn, Auto-calc stats;
Dragonborn.esm;NPC_;0322B7;DLC2EncAshSpawn2H03;;Draugr;40;One Handed, Two Handed, Block;Respawn, Auto-calc stats;
Dragonborn.esm;NPC_;0322BC;DLC2LvlAshSpawnMelee2H;;Fox;1;One Handed, Two Handed, Archery;;
Dragonborn.esm;NPC_;0322BE;DLC2LvlAshSpawnMeleeAny;;Fox;1;One Handed, Two Handed, Archery;;
Dragonborn.esm;NPC_;0322BF;DLC2EncAshSpawnMagic01;;Draugr;20;Conjuration, Destruction, Restoration;Respawn, Auto-calc stats;
Dragonborn.esm;NPC_;0322C0;DLC2EncAshSpawnMagic02;;Draugr;30;Conjuration, Destruction, Sneak;Respawn, Auto-calc stats;
Dragonborn.esm;NPC_;0322C1;DLC2EncAshSpawnMagic03;;Draugr;40;Conjuration, Destruction, One Handed;Respawn, Auto-calc stats;
Dragonborn.esm;NPC_;0325FE;DLC2dunHaknirShoal_LvlBanditBossMaleDarkElf;Reaver Lord;Dark Elf;1;One Handed, Two Handed, Archery;Respawn;
Dragonborn.esm;NPC_;032600;DLC2dunHaknirShoal_LvlBanditMissileWoodElfF;Reaver;Wood Elf;1;One Handed, Two Handed, Archery;Female, Respawn;
Dragonborn.esm;NPC_;03284D;DLC2EncBoarWild;;DLC2BoarRace;7;Block, Sneak, One Handed;Auto-calc stats;
Dragonborn.esm;NPC_;032CEF;DLC2dunFahlbtharzExplorerCorpse01;Ulyn;Dark Elf;1;Destruction, Light Armor, Sneak;Auto-calc stats;
Dragonborn.esm;NPC_;033250;DLC2EncDwarvenBallista01;Dwarven Ballista;Dwarven Sphere;20;One Handed, Archery, Block;Respawn, Auto-calc stats;
Dragonborn.esm;NPC_;033251;DLC2EncDwarvenBallista02;Dwarven Ballista Guardian;Dwarven Sphere;28;One Handed, Archery, Block;Respawn, Auto-calc stats;
Dragonborn.esm;NPC_;033252;DLC2EncDwarvenBallista03;Dwarven Ballista Master;Dwarven Sphere;33;One Handed, Archery, Sneak;Respawn, Auto-calc stats;
Dragonborn.esm;NPC_;033254;DLC2LvlDwarvenBallista;;Fox;1;One Handed, Two Handed, Archery;;
Dragonborn.esm;NPC_;033255;DLC2LvlDwarvenBallistaAmbush;;Fox;1;One Handed, Two Handed, Archery;;
Dragonborn.esm;NPC_;03365B;AudioTemplateAshGhoul;AudioTemplateAshGhoul;Fox;1;One Handed, Two Handed, Archery;Use Template?;
Dragonborn.esm;NPC_;0336C8;DLC2EncSeeker01NoScript;;HMDaedra;21;Sneak, Destruction, Illusion;Respawn, Auto-calc stats, looped audio?;
Dragonborn.esm;NPC_;0336C9;DLC2EncSeeker02NoScript;;HMDaedra;32;Sneak, Destruction, Illusion;Respawn, Auto-calc stats, looped audio?;
Dragonborn.esm;NPC_;0336CA;DLC2EncSeeker03NoScript;;HMDaedra;42;Sneak, Destruction, Illusion;Respawn, Auto-calc stats, looped audio?;
Dragonborn.esm;NPC_;0338E1;DLC2dunKolbjorn_LvlDraugrMissileFemaleHoldPosition256;;Fox;1;One Handed, Two Handed, Archery;;
Dragonborn.esm;NPC_;0338E3;DLC2dunKolbjorn_LvlDraugrMissileMaleHoldPosition256;;Fox;1;One Handed, Two Handed, Archery;;
Dragonborn.esm;NPC_;033BE1;DLC2LvlDwarvenBallistaAmbush_HoldPositionLinkCustom02256;;Fox;1;One Handed, Two Handed, Archery;;
Dragonborn.esm;NPC_;033D09;DLC2RRGuardPatrolBulwark;;Dark Elf;1.000000,20,50;Archery, Block, One Handed;Respawn, Auto-calc stats, PC Level Mult, Protected;
Dragonborn.esm;NPC_;033D0D;DLC2RRGuardPatrolBulwark02;;Dark Elf;1.000000,20,50;Archery, Block, One Handed;Respawn, Auto-calc stats, PC Level Mult, Protected;
Dragonborn.esm;NPC_;033D11;DLC2RRGuardTunnel;;Dark Elf;1.000000,20,50;Archery, Block, One Handed;Respawn, Auto-calc stats, PC Level Mult, Protected;
Dragonborn.esm;NPC_;034024;DLC2WB01Torkild;Torkild;Nord;25;One Handed, Sneak, Block;Auto-calc stats;
Dragonborn.esm;NPC_;034AA5;DLC2dunBook3EncSeeker02;;HMDaedra;32;Sneak, Destruction, Illusion;Respawn, Auto-calc stats, looped audio?;
Dragonborn.esm;NPC_;034B51;DLC2LvlMountedRieklingBossNoRespawn;Mounted Riekling;Fox;1;One Handed, Two Handed, Archery;looped audio?;
Dragonborn.esm;NPC_;034B52;DLC2LvlRieklingMissile_HoldPositionLinkCustom02256_NoRespawn;;Fox;1;One Handed, Two Handed, Archery;looped audio?;
Dragonborn.esm;NPC_;034B5A;DLC2dunKarstaagIceWraithSummoned;Ice Wraith;Ice Wraith;9;Destruction, One Handed, Archery;Respawn, Auto-calc stats, Summonable, Doesn't bleed;
Dragonborn.esm;NPC_;034B7E;DLC2dunNchardakExteriorMissileGuard;;Fox;1;One Handed, Two Handed, Archery;;
Dragonborn.esm;NPC_;034D1D;DLC2KagrumezLvlDwarvenBallistaFight3;;Fox;1;One Handed, Two Handed, Archery;;
Dragonborn.esm;NPC_;034FB9;DLC2EncCultist03NordM;;Nord;12;Conjuration, Restoration, Alteration;Respawn, Auto-calc stats, looped script?, looped audio?;
Dragonborn.esm;NPC_;034FBA;DLC2EncCultist03DarkElfF;;Dark Elf;12;Destruction, Conjuration, Restoration;Female, Respawn, Auto-calc stats, Opposite Gender Anims, looped script?, looped audio?;
Dragonborn.esm;NPC_;034FBB;DLC2EncCultist03DarkElfM;;Dark Elf;12;Destruction, Conjuration, Restoration;Respawn, Auto-calc stats, looped script?, looped audio?;
Dragonborn.esm;NPC_;034FBD;DLC2EncCultist04DarkElfF;;Dark Elf;19;Restoration, Conjuration, Destruction;Female, Respawn, Auto-calc stats, Opposite Gender Anims, looped script?, looped audio?;
Dragonborn.esm;NPC_;034FBE;DLC2EncCultist04DarkElfM;;Dark Elf;19;Restoration, Conjuration, Destruction;Respawn, Auto-calc stats, looped script?, looped audio?;
Dragonborn.esm;NPC_;034FBF;DLC2EncCultist04NordM;;Nord;19;Restoration, Conjuration, Alteration;Respawn, Auto-calc stats, looped script?, looped audio?;
Dragonborn.esm;NPC_;034FC0;DLC2EncCultist05DarkElfF;;Dark Elf;27;Restoration, Conjuration, Destruction;Female, Respawn, Auto-calc stats, Opposite Gender Anims, looped script?, looped audio?;
Dragonborn.esm;NPC_;034FC1;DLC2EncCultist05DarkElfM;;Dark Elf;27;Restoration, Conjuration, Destruction;Respawn, Auto-calc stats, looped script?, looped audio?;
Dragonborn.esm;NPC_;034FC2;DLC2EncCultist05NordM;;Nord;27;Restoration, Conjuration, Alteration;Respawn, Auto-calc stats, looped script?, looped audio?;
Dragonborn.esm;NPC_;034FC3;DLC2EncCultist06DarkElfF;;Dark Elf;36;Conjuration, Restoration, Destruction;Female, Respawn, Auto-calc stats, Opposite Gender Anims, looped script?, looped audio?;
Dragonborn.esm;NPC_;034FC4;DLC2EncCultist06DarkElfM;;Dark Elf;36;Conjuration, Restoration, Destruction;Respawn, Auto-calc stats, looped script?, looped audio?;
Dragonborn.esm;NPC_;034FC5;DLC2EncCultist06NordM;;Nord;36;Conjuration, Restoration, Alteration;Respawn, Auto-calc stats, looped script?, looped audio?;
Dragonborn.esm;NPC_;034FC6;DLC2EncCultist07DarkElfF;;Dark Elf;46;Conjuration, Restoration, Destruction;Female, Respawn, Auto-calc stats, Opposite Gender Anims, looped script?, looped audio?;
Dragonborn.esm;NPC_;034FC7;DLC2EncCultist07DarkElfM;;Dark Elf;46;Conjuration, Restoration, Destruction;Respawn, Auto-calc stats, looped script?, looped audio?;
Dragonborn.esm;NPC_;034FC8;DLC2EncCultist07NordM;;Nord;46;Conjuration, Restoration, Alteration;Respawn, Auto-calc stats, looped script?, looped audio?;
Dragonborn.esm;NPC_;034FC9;DLC2EncCultist04DarkElfFSummoner;;Dark Elf;19;Restoration, Conjuration, Destruction;Female, Respawn, Auto-calc stats, Opposite Gender Anims, looped script?, looped audio?;
Dragonborn.esm;NPC_;034FCA;DLC2EncCultist04TemplateSummoner;;Nord;19;Restoration, Conjuration, Alteration;Respawn, Auto-calc stats, looped script?, looped audio?;
Dragonborn.esm;NPC_;034FCB;DLC2EncCultist05TemplateSummoner;;Nord;27;Restoration, Conjuration, Alteration;Respawn, Auto-calc stats, looped script?, looped audio?;
Dragonborn.esm;NPC_;034FCC;DLC2EncCultist06TemplateSummoner;;Nord;36;Conjuration, Restoration, Alteration;Respawn, Auto-calc stats, looped script?, looped audio?;
Dragonborn.esm;NPC_;034FCD;DLC2EncCultist07TemplateSummoner;;Nord;46;Conjuration, Restoration, Alteration;Respawn, Auto-calc stats, looped script?, looped audio?;
Dragonborn.esm;NPC_;034FCE;DLC2EncCultist04DarkElfMSummoner;;Dark Elf;19;Restoration, Conjuration, Destruction;Respawn, Auto-calc stats, looped script?, looped audio?;
Dragonborn.esm;NPC_;034FCF;DLC2EncCultist04NordMSummoner;;Nord;19;Restoration, Conjuration, Alteration;Respawn, Auto-calc stats, looped script?, looped audio?;
Dragonborn.esm;NPC_;034FD0;DLC2EncCultist05DarkElfFSummoner;;Dark Elf;27;Restoration, Conjuration, Destruction;Female, Respawn, Auto-calc stats, Opposite Gender Anims, looped script?, looped audio?;
Dragonborn.esm;NPC_;034FD1;DLC2EncCultist05DarkElfMSummoner;;Dark Elf;27;Restoration, Conjuration, Destruction;Respawn, Auto-calc stats, looped script?, looped audio?;
Dragonborn.esm;NPC_;034FDA;AudioTemplateSeeker;AudioTemplateSeeker;Fox;1;One Handed, Two Handed, Archery;Use Template?;
Dragonborn.esm;NPC_;03535F;DLC2LvlBanditMeleeTankAggro1024;;Fox;1;One Handed, Two Handed, Archery;;
Dragonborn.esm;NPC_;035360;DLC2LvlBanditMissileAggro1024;;Fox;1;One Handed, Two Handed, Archery;;
Dragonborn.esm;NPC_;03537E;DLC2dunUshaTreasCorpse;Usha;Argonian;1;Lockpicking, Light Armor, Pickpocket;Respawn, Auto-calc stats;
Dragonborn.esm;NPC_;0353DE;DLC2EncThirskRiekling01Melee;;DLC2RieklingRace;6;Archery, Two Handed, Light Armor;Respawn, Auto-calc stats, looped audio?;
