Skyrim.esm;NPC_;0654E5;MQ101Horse;;Horse;4;Archery, Sneak, One Handed;Respawn, Auto-calc stats, Bleedout Override;
Skyrim.esm;NPC_;072A08;HorseForCarriageNew;Horse;Horse;3;One Handed, Two Handed, Block;Essential, Auto-calc stats, Bleedout Override, Invulnerable;
Skyrim.esm;NPC_;072B04;Vald;Vald;Nord;1.200000,8,42;Two Handed, One Handed, Block;Auto-calc stats, Unique, PC Level Mult, Bleedout Override;
Skyrim.esm;NPC_;074360;dunYngvildLvlGhostMeleeNord;Yngvild Ghost;Fox;1;One Handed, Two Handed, Archery;Doesn't bleed;
Skyrim.esm;NPC_;074361;dunYngvildLvlGhostMeleeEvenToned;Yngvild Ghost;Fox;1;One Handed, Two Handed, Archery;Doesn't bleed;
Skyrim.esm;NPC_;0743AE;dunYngvildLvlGhostMeleeCommoner;Yngvild Ghost;Fox;1;One Handed, Two Handed, Archery;Doesn't bleed;
Skyrim.esm;NPC_;074929;CWSoldierImperialScoutNotGuard;;Fox;1;One Handed, Two Handed, Archery;;
Skyrim.esm;NPC_;07492D;CWSoldierSonsScoutNotGuard;;Fox;1;One Handed, Two Handed, Archery;;
Skyrim.esm;NPC_;074937;WE30Alchemist;;Fox;1;One Handed, Two Handed, Archery;;
Skyrim.esm;NPC_;0753CB;WE31Mage;Aspiring Mage;Nord;1;One Handed, Two Handed, Archery;;
Skyrim.esm;NPC_;0753CE;EncWolfDead;Wolf;Wolf;2;Sneak, Block, One Handed;;
Skyrim.esm;NPC_;07932F;LvlChaurusAmbush;;Fox;1;One Handed, Two Handed, Archery;;
Skyrim.esm;NPC_;084095;EncIceWraithAmbush;;Ice Wraith;9;Destruction, One Handed, Archery;Respawn, Auto-calc stats;
Skyrim.esm;NPC_;084784;AudioTemplateHorseCarriage;AudioTemplateHorseCarriage;Default Race;1;One Handed, Two Handed, Archery;Use Template?;
Skyrim.esm;NPC_;084785;HorseForCarrriageTemplate;Horse;Horse;3;One Handed, Two Handed, Block;Respawn, Auto-calc stats, Bleedout Override;
Skyrim.esm;NPC_;084D13;TGCrownGhost01;;Dark Elf;12;One Handed, Heavy Armor, Archery;Auto-calc stats, Unique, Bleedout Override;
Skyrim.esm;NPC_;084D15;TGCrownGhostBase;Dunmer Ghost;Dark Elf;12;One Handed, Heavy Armor, Archery;Auto-calc stats, Bleedout Override;
Skyrim.esm;NPC_;084D16;TGCrownGhost02;;Dark Elf;12;Two Handed, Heavy Armor, Archery;Female, Auto-calc stats, Unique, Bleedout Override;
Skyrim.esm;NPC_;084D18;TGCrownGhost03;;Dark Elf;12;One Handed, Heavy Armor, Archery;Auto-calc stats, Unique, Bleedout Override;
Skyrim.esm;NPC_;085409;dunShadowgreen_AmbushWolf;;Wolf;2;Sneak, One Handed, Archery;Respawn, Auto-calc stats;
Skyrim.esm;NPC_;08540C;dunShadowgreenLvlSprigganAmbush;;Default Race;1;One Handed, Two Handed, Archery;;
Skyrim.esm;NPC_;08540E;dunShadowgreen_LvlSprigganCompanionAmbush;;Default Race;1;One Handed, Two Handed, Archery;;
Skyrim.esm;NPC_;0860C3;dunFolgunthurAdventurer1;Adventurer;Breton;1;Conjuration, Alchemy, Speechcraft;Auto-calc stats;
Skyrim.esm;NPC_;0860C4;dunFolgunthurAdventurer2;Adventurer;Imperial;1;Restoration, One Handed, Block;Female, Auto-calc stats, Bleedout Override, Opposite Gender Anims;
Skyrim.esm;NPC_;0860C5;dunFolgunthurAdventurer3;Adventurer;Nord;1;Two Handed, One Handed, Block;Auto-calc stats, Bleedout Override;
Skyrim.esm;NPC_;0860C6;dunFolgunthurAdventurer5;Adventurer;Imperial;1;Restoration, One Handed, Block;Auto-calc stats, Bleedout Override;
Skyrim.esm;NPC_;0860C7;dunFolgunthurAdventurer4;Adventurer;Redguard;1;One Handed, Archery, Block;Female, Auto-calc stats, Bleedout Override, Opposite Gender Anims;
Skyrim.esm;NPC_;08AD96;dunVolunruudGenealogist;Heddic Volunnar;Nord;1;One Handed, Two Handed, Archery;;
Skyrim.esm;NPC_;08B5D1;DBCiceroHorse;;Horse;4;Archery, Sneak, One Handed;Respawn, Auto-calc stats, Bleedout Override;
Skyrim.esm;NPC_;08CACC;LvlMudcrab;;Fox;1;One Handed, Two Handed, Archery;;
Skyrim.esm;NPC_;08DC3E;EncDragonPriestStaff;;Dragon Priest;50;Alteration, Conjuration, Destruction;Respawn, Auto-calc stats, Bleedout Override;
Skyrim.esm;NPC_;08DE5D;MQ101ImperialSoldierOfficerMale01;Imperial Soldier;Imperial;1;One Handed, Two Handed, Archery;;
Skyrim.esm;NPC_;08E19D;LvlBanditAmbushWizard;;Default Race;1;One Handed, Two Handed, Archery;;
Skyrim.esm;NPC_;0954BF;MaiqTheLiar;M'aiq the Liar;Khajiit;30;One Handed, Two Handed, Archery;Essential, Unique;
Skyrim.esm;NPC_;0978AA;TreasCorpseThalmorM;;High Elf;4;Illusion, One Handed, Restoration;Respawn, Auto-calc stats, looped script?, looped audio?;
Skyrim.esm;NPC_;097976;LvlFisherman;Fisherman;Fox;1;One Handed, Two Handed, Archery;Respawn;
Skyrim.esm;NPC_;097DA9;TreasCorpseCommonerKhajiitGuard;Khajiit;Khajiit;1;One Handed, Two Handed, Archery;Respawn;
Skyrim.esm;NPC_;097E1E;MS03Horse;Frost;Horse;25;Sneak, One Handed, Archery;Auto-calc stats, Unique, Bleedout Override;
Skyrim.esm;NPC_;099544;LvlWarlockNecromancerAggro1024;;Fox;1;One Handed, Two Handed, Archery;;
Skyrim.esm;NPC_;099805;TreasCorpseAlchemist;Alchemist;Dark Elf;1;Destruction, Light Armor, Sneak;Respawn, Auto-calc stats;
Skyrim.esm;NPC_;099F2F;MGRDremoraSummon;Unbound Dremora;Fox;1.100000,10,0;Two Handed, One Handed, Sneak;Auto-calc stats, PC Level Mult, Summonable;
Skyrim.esm;NPC_;09A079;CarriageDriverTemplate;Cart Driver;Nord;6;One Handed, Two Handed, Block;Essential, Auto-calc stats, looped script?, looped audio?, Invulnerable;
Skyrim.esm;NPC_;09C8A8;MS01Margret;Margret;Nord;6;Smithing, Two Handed, One Handed;Female, Auto-calc stats, Unique;
Skyrim.esm;NPC_;09C8AA;MS01Weylin;Weylin;Breton;3;Conjuration, Illusion, Restoration;Auto-calc stats, Unique;
Skyrim.esm;NPC_;09C959;LvlFalmerMissileHoldPosition256;;Default Race;1;One Handed, Two Handed, Archery;;
Skyrim.esm;NPC_;02D1DE;EncSkeleton01Melee1H;Skeleton;Skeleton;1;One Handed, Two Handed, Archery;Respawn, Auto-calc stats;
Skyrim.esm;NPC_;02D1E0;EncSkeleton01Melee2H;Skeleton;Skeleton;1;One Handed, Two Handed, Archery;Respawn, Auto-calc stats;
Skyrim.esm;NPC_;02D1FC;EncSkeleton01Missile;Skeleton;Skeleton;1;One Handed, Two Handed, Archery;Respawn, Auto-calc stats;
Skyrim.esm;NPC_;02D1FD;EncSkeleton01Melee1Hshield;Skeleton;Skeleton;1;One Handed, Two Handed, Archery;Respawn, Auto-calc stats;
Skyrim.esm;NPC_;046282;dunHaemarsShameLvlVampire;;Fox;1;One Handed, Two Handed, Archery;;
Skyrim.esm;NPC_;046283;dunHaemarsShame_LvlVampireBoss;;Breton;1;One Handed, Two Handed, Archery;;
Skyrim.esm;NPC_;0591A1;TestReadingDude;TestReadingDude;Nord;1;Two Handed, One Handed, Block;Auto-calc stats;
Skyrim.esm;NPC_;05B907;dunPOITalosWorshipperCorpse03;Worshipper;Nord;1;Two Handed, One Handed, Block;Respawn, Auto-calc stats;
Skyrim.esm;NPC_;05B90D;dunPOITalosWorshipperCorpse01;Worshipper;Imperial;1;Restoration, One Handed, Block;Respawn, Auto-calc stats;
Skyrim.esm;NPC_;05B937;dunPOITalosWorshipperCorpse02;Worshipper;Nord;1;Two Handed, One Handed, Block;Female, Respawn, Auto-calc stats;
Skyrim.esm;NPC_;05E3D2;AudioTemplateGoat;AudioTemplateGoat;Goat;1;One Handed, Two Handed, Archery;;
Skyrim.esm;NPC_;016C87;MS05_dunDeadMensRespite_Svaknir;Svaknir;Nord;0.750000,0,0;Two Handed, One Handed, Block;Essential, Auto-calc stats, PC Level Mult, Doesn't bleed, Is Ghost, Invulnerable;
Skyrim.esm;NPC_;0185F6;dunHunterFroki;Froki Whetted-Blade;Old People Race;1.000000,10,21;Light Armor, Archery, One Handed;Auto-calc stats, Unique, PC Level Mult, Protected;
Skyrim.esm;NPC_;0196B8;TestCarryBasket;TestCarryBasket;Nord;1;Two Handed, One Handed, Block;Auto-calc stats;
Skyrim.esm;NPC_;01C060;AudioTemplateMammoth;AudioTemplateMammoth;Mammoth;1;One Handed, Two Handed, Archery;Use Template?;
Skyrim.esm;NPC_;055BA7;dunHarmugstahlAdventurer;Adventurer;Fox;1;One Handed, Two Handed, Archery;Respawn, looped script?, looped audio?;
Skyrim.esm;NPC_;05B830;dunBloodletThroneVampireBoss;;Old People Race;1;One Handed, Two Handed, Archery;;
Skyrim.esm;NPC_;0605D8;MQ103SonsOfSkyrimSoldierExteriorDefender;;Default Race;1;One Handed, Two Handed, Archery;;
Skyrim.esm;NPC_;0605E9;MQ103ImperialSoldierExteriorDefender;;Default Race;1;One Handed, Two Handed, Archery;;
Skyrim.esm;NPC_;061AEF;TG02MercenaryBasement01;;Nord;1.000000,0,0;Two Handed, One Handed, Block;Auto-calc stats, PC Level Mult;
Skyrim.esm;NPC_;061AF9;TG02MercenaryBasement02;;Nord;1.000000,0,0;Two Handed, One Handed, Block;Auto-calc stats, PC Level Mult;
Skyrim.esm;NPC_;073FBD;EncHunterImperialM;;Imperial;0.500000,5,15;One Handed, Block, Restoration;Respawn, Auto-calc stats, PC Level Mult, looped script?, looped audio?;
Skyrim.esm;NPC_;073FBE;EncHunter00Template;Hunter;Nord;0.500000,5,15;Two Handed, One Handed, Block;Respawn, Auto-calc stats, PC Level Mult, looped script?, looped audio?;
Skyrim.esm;NPC_;073FBF;EncHunterNordM;;Nord;0.500000,5,15;Two Handed, One Handed, Block;Respawn, Auto-calc stats, PC Level Mult, looped script?, looped audio?;
Skyrim.esm;NPC_;073FC0;EncHunterRedguardM;;Redguard;0.500000,5,15;One Handed, Block, Two Handed;Respawn, Auto-calc stats, PC Level Mult, looped script?, looped audio?;
Skyrim.esm;NPC_;073FC1;EncHunterWoodElfM;;Wood Elf;0.500000,5,15;Light Armor, Archery, Two Handed;Respawn, Auto-calc stats, PC Level Mult, looped script?, looped audio?;
Skyrim.esm;NPC_;074B15;dunChillwindFalmerPrisoner01;Prisoner;Redguard;1;One Handed, Archery, Block;Respawn, Auto-calc stats;
Skyrim.esm;NPC_;074B18;dunChillwindFalmerPrisoner02;Prisoner;Dark Elf;1;Destruction, Light Armor, Sneak;Female, Respawn, Auto-calc stats, Opposite Gender Anims;
Skyrim.esm;NPC_;074BC0;dunChillwindAdventurer01;Adventurer;Imperial;1;Restoration, One Handed, Block;Respawn, Auto-calc stats, Bleedout Override;
Skyrim.esm;NPC_;074BD8;dunChillwindFalmerPrisoner03;Prisoner;Breton;1;Conjuration, Alchemy, Speechcraft;Respawn, Auto-calc stats;
Skyrim.esm;NPC_;074BD9;dunChillwindFalmerPrisoner04;Prisoner;Nord;1;Two Handed, One Handed, Block;Respawn, Auto-calc stats, Bleedout Override;
Skyrim.esm;NPC_;074BDA;dunChillwindFalmerPrisoner05;Prisoner;Dark Elf;1;Destruction, Light Armor, Sneak;Respawn, Auto-calc stats;
Skyrim.esm;NPC_;07514E;dunChillwindFalmerPrisoner06;Prisoner;Redguard;1;One Handed, Archery, Block;Female, Respawn, Auto-calc stats, Bleedout Override, Opposite Gender Anims;
Skyrim.esm;NPC_;075152;dunChillwindFalmerPrisoner07;Prisoner;Imperial;1;Restoration, One Handed, Block;Respawn, Auto-calc stats, Bleedout Override;
Skyrim.esm;NPC_;07515E;dunChillwindFalmerPrisoner08;Prisoner;Imperial;1;Restoration, One Handed, Block;Female, Respawn, Auto-calc stats, Bleedout Override, Opposite Gender Anims;
Skyrim.esm;NPC_;076238;dunChillwind_LvlFalmerAmbushShaman;;Default Race;1;One Handed, Two Handed, Archery;;
Skyrim.esm;NPC_;076249;LvlFalmerAmbushMissile;;Default Race;1;One Handed, Two Handed, Archery;;
Skyrim.esm;NPC_;07625C;dunChillwind_LvlFalmerAmbushMissile;;Default Race;1;One Handed, Two Handed, Archery;;
Skyrim.esm;NPC_;07B77E;dunBloodletThroneSceneVampire;;Redguard;1;One Handed, Two Handed, Archery;Female;
Skyrim.esm;NPC_;083264;dunChillwind_LvlFalmerAmbushShamanHoldPosition;;Default Race;1;One Handed, Two Handed, Archery;;
Skyrim.esm;NPC_;08326D;dunChillwind_LvlFalmerAmbushMelee;;Default Race;1;One Handed, Two Handed, Archery;;
Skyrim.esm;NPC_;08326F;dunChillwind_LvlFalmerMissileHoldPosition256;;Fox;1;One Handed, Two Handed, Archery;;
Skyrim.esm;NPC_;083270;dunChillwind_LvlFalmerAmbushSpellsword;;Default Race;1;One Handed, Two Handed, Archery;;
Skyrim.esm;NPC_;083279;dunChillwindAdventurer02;Adventurer;Orc;1;Heavy Armor, One Handed, Two Handed;Respawn, Auto-calc stats, Bleedout Override;
Skyrim.esm;NPC_;08327D;dunChillwind_EncFrostbiteSpiderAmbush;;Frostbite Spider;1;One Handed, Two Handed, Archery;Respawn, Auto-calc stats;
Skyrim.esm;NPC_;083D99;TalsgarTheWanderer;Talsgar the Wanderer;Nord;20;Speechcraft, Illusion, Pickpocket;Auto-calc stats, Unique;
Skyrim.esm;NPC_;0844B1;CWFieldCOImperialHaafingar;Legate Adventus Caesennius;Imperial;1;One Handed, Two Handed, Archery;Essential, looped script?, looped audio?;
Skyrim.esm;NPC_;0844B2;CWFieldCOImperialHjaalmarch;Legate Taurinus Duilis;Imperial;1;One Handed, Two Handed, Archery;Essential, looped script?, looped audio?;
Skyrim.esm;NPC_;0844D0;CWFieldCOImperialReach;Legate Emmanuel Admand;Breton;1;One Handed, Two Handed, Archery;Essential, looped script?, looped audio?;
Skyrim.esm;NPC_;0844D1;CWFieldCOImperialWhiterun;Legate Quentin Cipius;Imperial;1;One Handed, Two Handed, Archery;Essential, looped script?, looped audio?;
Skyrim.esm;NPC_;084539;CWFieldCOImperialPale;Legate Constantius Tituleius;Imperial;1;One Handed, Two Handed, Archery;Essential, looped script?, looped audio?;
Skyrim.esm;NPC_;08453A;CWFieldCOImperialWinterhold;Legate Sevan Telendas;Dark Elf;1;One Handed, Two Handed, Archery;Essential, looped script?, looped audio?;
Skyrim.esm;NPC_;08454E;CWFieldCOImperialEastmarch;Legate Hrollod;Nord;1;One Handed, Two Handed, Archery;Essential, looped script?, looped audio?;
Skyrim.esm;NPC_;08454F;CWFieldCOImperialRift;Legate Fasendil;High Elf;1;One Handed, Two Handed, Archery;Essential, looped script?, looped audio?;
Skyrim.esm;NPC_;084550;CWFieldCOSonsHaafingar;Istar Cairn-Breaker;Nord;1;One Handed, Two Handed, Archery;Essential, looped script?, looped audio?;
Skyrim.esm;NPC_;084551;CWFieldCOSonsEastmarch;Yrsarald Thrice-Pierced;Nord;1;One Handed, Two Handed, Archery;Essential, looped script?, looped audio?;
Skyrim.esm;NPC_;084552;CWFieldCOSonsHjaalmarch;Arrald Frozen-Heart;Nord;1;One Handed, Two Handed, Archery;Essential, looped script?, looped audio?;
Skyrim.esm;NPC_;084553;CWFieldCOSonsPale;Frorkmar Banner-Torn;Nord;1;One Handed, Two Handed, Archery;Essential, looped script?, looped audio?;
Skyrim.esm;NPC_;084556;CWFieldCOSonsReach;Kottir Red-Shoal;Nord;1;One Handed, Two Handed, Archery;Essential, looped script?, looped audio?;
Skyrim.esm;NPC_;08455B;CWFieldCOSonsRift;Gonnar Oath-Giver;Nord;1;One Handed, Two Handed, Archery;Essential, looped script?, looped audio?;
Skyrim.esm;NPC_;08455D;CWFieldCOSonsWhiterun;Hjornskar Head-Smasher;Nord;1;One Handed, Two Handed, Archery;Essential, looped script?, looped audio?;
Skyrim.esm;NPC_;08455E;CWFieldCOImperialFalkreath;Legate Skulnar;Nord;1;One Handed, Two Handed, Archery;Essential, looped script?, looped audio?;
Skyrim.esm;NPC_;08455F;CWFieldCOSonsFalkreath;Thorygg Sun-Killer;Nord;1;One Handed, Two Handed, Archery;Essential, looped script?, looped audio?;
Skyrim.esm;NPC_;084568;CWFieldCOSonsWinterhold;Kai Wet-Pommel;Nord;1;One Handed, Two Handed, Archery;Essential, looped script?, looped audio?;
Skyrim.esm;NPC_;089986;DA13PeryiteMonk;Kesh the Clean;Khajiit;1.200000,10,40;One Handed, Heavy Armor, Destruction;Auto-calc stats, Unique, PC Level Mult, Protected;
Skyrim.esm;NPC_;08E2F7;LvlVampireThrallMissileHold;Vampire's Thrall;Fox;1;One Handed, Two Handed, Archery;Respawn, looped script?, looped audio?;
Skyrim.esm;NPC_;0976FB;dunChillwindFalmerPrisonerFirir;Firir;Redguard;1;One Handed, Archery, Block;Respawn, Auto-calc stats;
Skyrim.esm;NPC_;0A064C;LvlForswornMeleeBerserkerAmbush;;Default Race;1;One Handed, Two Handed, Archery;;
Skyrim.esm;NPC_;0A08CD;LvlForswornMissileHoldPosition256UntilReleased;;Default Race;1;One Handed, Two Handed, Archery;;
Skyrim.esm;NPC_;0A0924;dunChillwind_LvlFalmerMissileHoldPosition128;;Fox;1;One Handed, Two Handed, Archery;;
Skyrim.esm;NPC_;0A092B;EncWerewolf02;Werewolf Savage;Werewolf;6;One Handed, Sneak, Archery;Auto-calc stats;
Skyrim.esm;NPC_;0A092C;EncWerewolf03;Werewolf Brute;Werewolf;12;One Handed, Sneak, Archery;Auto-calc stats;
Skyrim.esm;NPC_;0A092D;EncWerewolf04;Werewolf Skinwalker;Werewolf;20;One Handed, Sneak, Archery;Auto-calc stats;
Skyrim.esm;NPC_;0A092E;EncWerewolf05;Werewolf Beastmaster;Werewolf;28;One Handed, Sneak, Archery;Auto-calc stats;
Skyrim.esm;NPC_;0A092F;EncWerewolf06;Werewolf Vargr;Werewolf;38;Sneak, One Handed, Archery;Auto-calc stats;
Skyrim.esm;NPC_;0A0966;MQ103ImperialSoldierEavesdrop01a;;Default Race;1;One Handed, Two Handed, Archery;;
Skyrim.esm;NPC_;0A0967;MQ103ImperialSoldierEavesdrop01b;;Default Race;1;One Handed, Two Handed, Archery;;
Skyrim.esm;NPC_;0A0C41;MQ103ImperialSoldierArcher;;Default Race;1;One Handed, Two Handed, Archery;;
Skyrim.esm;NPC_;0A0C42;MQ103SonsOfSkyrimSoldierArcher;;Default Race;1;One Handed, Two Handed, Archery;;
Skyrim.esm;NPC_;0A1972;EncWerewolf02Boss;Werewolf Savage;Werewolf;7;One Handed, Sneak, Block;Auto-calc stats;
Skyrim.esm;NPC_;0A1973;EncWerewolf03Boss;Werewolf Brute;Werewolf;14;One Handed, Sneak, Block;Auto-calc stats;
Skyrim.esm;NPC_;0A1974;EncWerewolf04Boss;Werewolf Skinwalker;Werewolf;23;One Handed, Sneak, Block;Auto-calc stats;
Skyrim.esm;NPC_;0A1975;EncWerewolf05Boss;Werewolf Beastmaster;Werewolf;31;One Handed, Sneak, Block;Auto-calc stats;
Skyrim.esm;NPC_;0A1976;EncWerewolf06Boss;Werewolf Vargr;Werewolf;42;One Handed, Sneak, Block;Auto-calc stats;
Skyrim.esm;NPC_;0A1980;LvlWerewolfBoss;;Fox;1;One Handed, Two Handed, Archery;;
Skyrim.esm;NPC_;0A19FE;DBLis;Lis;Frostbite Spider;1;One Handed, Two Handed, Archery;Auto-calc stats, Unique;
Skyrim.esm;NPC_;0A19FF;DBLisDead;Lis;Frostbite Spider;1;One Handed, Two Handed, Archery;Auto-calc stats, Unique;
Skyrim.esm;NPC_;0A218F;LvlDwarvenSpiderUseWeapon;;Fox;1;One Handed, Two Handed, Archery;;
Skyrim.esm;NPC_;0A222B;DunAnsilvundDraugrWarlordFemale;Fjori;Fox;1;One Handed, Two Handed, Archery;;
Skyrim.esm;NPC_;0A2C8C;HousecarlMarkarth;Argis the Bulwark;Nord;1.000000,10,50;One Handed, Heavy Armor, Block;Auto-calc stats, Unique, PC Level Mult, Protected;
Skyrim.esm;NPC_;0A2C8E;HousecarlWhiterun;Lydia;Nord;1.000000,6,50;One Handed, Two Handed, Block;Female, Auto-calc stats, Unique, PC Level Mult, Protected, Opposite Gender Anims;
Skyrim.esm;NPC_;0A2C8F;HousecarlSolitude;Jordis the Sword-Maiden;Nord;1.000000,10,50;One Handed, Heavy Armor, Block;Female, Auto-calc stats, Unique, PC Level Mult, Protected, Opposite Gender Anims;
Skyrim.esm;NPC_;0A2C90;HousecarlWindhelm;Calder;Nord;1.000000,10,50;One Handed, Heavy Armor, Block;Auto-calc stats, Unique, PC Level Mult, Protected;
Skyrim.esm;NPC_;0A2C91;HousecarlRiften;Iona;Nord;1.000000,10,50;One Handed, Heavy Armor, Block;Female, Auto-calc stats, Unique, PC Level Mult, Protected, Opposite Gender Anims;
Skyrim.esm;NPC_;0A2CAF;DA01LvlDremoraWarlock;;Fox;1;One Handed, Two Handed, Archery;;
Skyrim.esm;NPC_;0A4687;TG02Mercenary01Reinforcement;;Nord;1.000000,0,0;Two Handed, One Handed, Block;Auto-calc stats, PC Level Mult;
Skyrim.esm;NPC_;0A4A03;TG02Mercenary02Reinforcement;;Nord;1.000000,0,0;Two Handed, One Handed, Block;Auto-calc stats, PC Level Mult;
Skyrim.esm;NPC_;0A4A39;LvlGuardImperialSingleVoiceTypeMaleGuard;;Fox;1;One Handed, Two Handed, Archery;;
Skyrim.esm;NPC_;0A4A3B;MQ104Soldier02;Whiterun Guard;Nord;0.500000,2,25;Two Handed, One Handed, Block;Auto-calc stats, PC Level Mult;
Skyrim.esm;NPC_;0A4CB5;dunDeepwoodAdventurer1;Adventurer;Orc;1;Heavy Armor, One Handed, Two Handed;Respawn, Auto-calc stats, Bleedout Override;
Skyrim.esm;NPC_;0A4E5C;LvlForswornBossAmbush;;Default Race;1;One Handed, Two Handed, Archery;;
Skyrim.esm;NPC_;0A4E60;dunDeepwood_LvlForswornMissileAmbushTargetPractice;;Default Race;1;One Handed, Two Handed, Archery;;
Skyrim.esm;NPC_;0A4FFD;dunDeepwood_LvlForswornMissileGateGuard;;Default Race;1;One Handed, Two Handed, Archery;;
Skyrim.esm;NPC_;0A6C68;LvlWitchIceAmbush;;Default Race;1;One Handed, Two Handed, Archery;;
Skyrim.esm;NPC_;0A6C69;LvlWitchAnyAmbush;;Default Race;1;One Handed, Two Handed, Archery;;
Skyrim.esm;NPC_;0A6C6A;LvlWitchFireAmbush;;Default Race;1;One Handed, Two Handed, Archery;;
Skyrim.esm;NPC_;0A6C6B;LvlWitchStormAmbush;;Default Race;1;One Handed, Two Handed, Archery;;
Skyrim.esm;NPC_;0A7C8B;TG02Mercenary01BeeHiveMerc;;Nord;1.000000,0,0;Two Handed, One Handed, Block;Auto-calc stats, PC Level Mult;
Skyrim.esm;NPC_;0A7C8C;TG02Mercenary02BeeHiveMerc;;Nord;1.000000,0,0;Two Handed, One Handed, Block;Auto-calc stats, PC Level Mult;
Skyrim.esm;NPC_;0A7CE3;TG02Mercenary02CarryWood;;Nord;1.000000,0,0;Two Handed, One Handed, Block;Auto-calc stats, PC Level Mult;
Skyrim.esm;NPC_;0A9154;dunHagsEndSacrifice;;Breton;4;Conjuration, Restoration, Alteration;Female, Respawn, Auto-calc stats, looped script?, looped audio?;
Skyrim.esm;NPC_;0A941F;GuardWhiterunSonsPatrolDayExterior;;Default Race;1;One Handed, Two Handed, Archery;;
Skyrim.esm;NPC_;0B9FD8;TreasCorpseSkeletonRigid;Skeleton;Skeleton;1;One Handed, Two Handed, Archery;Respawn, Auto-calc stats;
Skyrim.esm;NPC_;0BB2C0;SyndaLlanith;Synda Llanith;Dark Elf;6;Alchemy, Destruction, Smithing;Female, Auto-calc stats, Unique;
Skyrim.esm;NPC_;0BD05C;MQ104Messenger;Whiterun Guard;Fox;1;One Handed, Two Handed, Archery;;
Skyrim.esm;NPC_;0BFFE9;LvlWarlockConjurerAggro1024;;Fox;1;One Handed, Two Handed, Archery;;
Skyrim.esm;NPC_;0C0037;LvlBanditBossEvenTonedMAggro1024;Bandit Chief;Fox;1;One Handed, Two Handed, Archery;Respawn;
Skyrim.esm;NPC_;0C007D;LvlBanditMissileEvenTonedMAggro1024;;Fox;1;One Handed, Two Handed, Archery;;
Skyrim.esm;NPC_;0C0113;dunMistwatchGuard01;Mistwatch Bandit;Fox;1;One Handed, Two Handed, Archery;;
Skyrim.esm;NPC_;0C0114;dunMistwatchLvlBanditMissileAggro1024;Mistwatch Bandit;Fox;1;One Handed, Two Handed, Archery;;
Skyrim.esm;NPC_;0C0115;dunMistwatchLvlBanditMeleeAnyAggro1024;Mistwatch Bandit;Fox;1;One Handed, Two Handed, Archery;;
Skyrim.esm;NPC_;0C0116;dunMistwatchLvlBanditMissile;Mistwatch Bandit;Fox;1;One Handed, Two Handed, Archery;;
Skyrim.esm;NPC_;0C0124;dunMistwatchLvlBanditMeleeBerserker;Mistwatch Bandit;Fox;1;One Handed, Two Handed, Archery;;
Skyrim.esm;NPC_;0C0125;dunMistwatchLvlBanditMeleeTank;Mistwatch Bandit;Fox;1;One Handed, Two Handed, Archery;;
Skyrim.esm;NPC_;0C0126;dunMIstwatchLvlBanditWizard;Mistwatch Bandit;Fox;1;One Handed, Two Handed, Archery;;
Skyrim.esm;NPC_;0C0127;dunMistwatchLvlBanditMelee1H;;Fox;1;One Handed, Two Handed, Archery;;
Skyrim.esm;NPC_;0C013C;dunMistwatchLvlBanditMeleeOrcM;;Fox;1;One Handed, Two Handed, Archery;;
Skyrim.esm;NPC_;0C026A;DA13hallucinatedSkeever;;Skeever;1;Sneak, One Handed, Two Handed;Auto-calc stats;
Skyrim.esm;NPC_;0C07C2;MS09LvlGuard;Northwatch Guard;High Elf;1;One Handed, Two Handed, Archery;Respawn;
Skyrim.esm;NPC_;0C084E;dunNchuandKrag;Krag;Breton;1;Conjuration, Alchemy, Speechcraft;Auto-calc stats;
Skyrim.esm;NPC_;0C0BE5;DA06GiantBoss;;Giant;32;Two Handed, One Handed, Block;Respawn, Auto-calc stats, looped audio?;
Skyrim.esm;NPC_;0C176B;dunRebelsCairnAdventurer;Adventurer;Orc;1;Heavy Armor, One Handed, Two Handed;Respawn, Auto-calc stats, Bleedout Override;
Skyrim.esm;NPC_;0C1908;dunRebelsCairnLvlDraugrBossRedEagle;Red Eagle;Default Race;1;One Handed, Two Handed, Archery;;
Skyrim.esm;NPC_;0C1A9E;dunNorthwatchPrisoner01;Northwatch Prisoner;Nord;1;Two Handed, One Handed, Block;Respawn, Auto-calc stats;
Skyrim.esm;NPC_;0C1A9F;dunNorthwatchPrisoner02;Northwatch Prisoner;Argonian;1;Lockpicking, Light Armor, Pickpocket;Respawn, Auto-calc stats;
Skyrim.esm;NPC_;0C1AA3;dunNorthwatchPrisoner03;Northwatch Prisoner;Breton;1;Conjuration, Alchemy, Speechcraft;Female, Respawn, Auto-calc stats;
Skyrim.esm;NPC_;0C214E;CWCourierHorse;;Horse;4;Archery, Sneak, One Handed;Respawn, Auto-calc stats, Bleedout Override;
Skyrim.esm;NPC_;0C22C7;LvlForswornMissileAmbushHoldPosition64UntilReleased;;Default Race;1;One Handed, Two Handed, Archery;;
Skyrim.esm;NPC_;0C22CE;LvlForswornMissileHoldPosition768UntilReleased;;Default Race;1;One Handed, Two Handed, Archery;;
Skyrim.esm;NPC_;0C22F9;dunRedEagle_LvlForswornMissilePullBar;;Default Race;1;One Handed, Two Handed, Archery;;
Skyrim.esm;NPC_;0C232B;LvlForswornMissileAmbushHoldPosition256UntilReleased;;Default Race;1;One Handed, Two Handed, Archery;;
